 Total (p,pp) knockout cross section (mb)                                       
  
     10.051
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
   219.616         0.390751E-02     0.416265E-01     0.113953E-01     0.213557E-01
   222.894         0.379995E-02     0.412825E-01     0.110491E-01     0.224770E-01
   226.172         0.359521E-02     0.408367E-01     0.106901E-01     0.235000E-01
   229.450         0.340362E-02     0.402974E-01     0.103068E-01     0.244188E-01
   232.728         0.331251E-02     0.396733E-01     0.994931E-02     0.252294E-01
   236.006         0.313917E-02     0.389732E-01     0.959683E-02     0.259293E-01
   239.284         0.305677E-02     0.382058E-01     0.923735E-02     0.265179E-01
   242.561         0.290003E-02     0.373796E-01     0.887825E-02     0.269956E-01
   245.839         0.275351E-02     0.365030E-01     0.852413E-02     0.273643E-01
   249.117         0.268388E-02     0.355840E-01     0.818012E-02     0.276271E-01
   252.395         0.255148E-02     0.346302E-01     0.783599E-02     0.277877E-01
   255.673         0.248857E-02     0.336491E-01     0.749205E-02     0.278509E-01
   258.951         0.236896E-02     0.326473E-01     0.718444E-02     0.278220E-01
   262.229         0.225719E-02     0.316312E-01     0.687176E-02     0.277069E-01
   265.506         0.220408E-02     0.306066E-01     0.657485E-02     0.275119E-01
   268.784         0.210311E-02     0.295790E-01     0.626629E-02     0.272435E-01
   272.062         0.200874E-02     0.285530E-01     0.598125E-02     0.269083E-01
   275.340         0.196389E-02     0.275330E-01     0.569718E-02     0.265131E-01
   278.618         0.187860E-02     0.265229E-01     0.543423E-02     0.260644E-01
   281.896         0.183806E-02     0.255259E-01     0.518214E-02     0.255689E-01
   285.174         0.176094E-02     0.245451E-01     0.493484E-02     0.250330E-01
   288.451         0.168879E-02     0.235828E-01     0.469431E-02     0.244626E-01
   291.729         0.165447E-02     0.226412E-01     0.446332E-02     0.238638E-01
   295.007         0.158913E-02     0.217220E-01     0.424248E-02     0.232418E-01
   298.285         0.155804E-02     0.208264E-01     0.403253E-02     0.226020E-01
   301.563         0.149881E-02     0.199557E-01     0.382720E-02     0.219489E-01
   304.841         0.144328E-02     0.191105E-01     0.363307E-02     0.212871E-01
   308.119         0.141682E-02     0.182914E-01     0.345214E-02     0.206204E-01
   311.396         0.136636E-02     0.174987E-01     0.327991E-02     0.199525E-01
   314.674         0.131897E-02     0.167324E-01     0.311374E-02     0.192866E-01
   317.952         0.129635E-02     0.159926E-01     0.295271E-02     0.186254E-01
   321.230         0.125314E-02     0.152791E-01     0.280455E-02     0.179714E-01
   324.508         0.123250E-02     0.145914E-01     0.265546E-02     0.173267E-01
   327.786         0.119302E-02     0.139292E-01     0.251802E-02     0.166932E-01
   331.064         0.115580E-02     0.132920E-01     0.238550E-02     0.160722E-01
   334.341         0.113798E-02     0.126792E-01     0.226196E-02     0.154650E-01
   337.619         0.110383E-02     0.120903E-01     0.214576E-02     0.148726E-01
   340.897         0.108746E-02     0.115245E-01     0.202852E-02     0.142957E-01
   344.175         0.105604E-02     0.109812E-01     0.192338E-02     0.137348E-01
   347.453         0.102627E-02     0.104597E-01     0.181845E-02     0.131902E-01
   350.731         0.101197E-02     0.995941E-02     0.171916E-02     0.126621E-01
   354.009         0.984460E-03     0.947954E-02     0.162732E-02     0.121505E-01
   357.286         0.958310E-03     0.901946E-02     0.154191E-02     0.116554E-01
   360.564         0.945714E-03     0.857850E-02     0.145895E-02     0.111765E-01
   363.842         0.921421E-03     0.815602E-02     0.137944E-02     0.107137E-01
   367.120         0.909701E-03     0.775141E-02     0.130478E-02     0.102666E-01
   370.398         0.887066E-03     0.736405E-02     0.123270E-02     0.983478E-02
   373.676         0.865437E-03     0.699336E-02     0.116715E-02     0.941789E-02
   376.954         0.854977E-03     0.663879E-02     0.110162E-02     0.901549E-02
   380.231         0.834726E-03     0.629978E-02     0.104192E-02     0.862712E-02
   383.509         0.824918E-03     0.597583E-02     0.985162E-03     0.825235E-02
   386.787         0.805902E-03     0.566643E-02     0.930049E-03     0.789071E-02
   390.065         0.787641E-03     0.537109E-02     0.878399E-03     0.754177E-02
   393.343         0.778778E-03     0.508936E-02     0.831410E-03     0.720511E-02
   396.621         0.761556E-03     0.482079E-02     0.785435E-03     0.688030E-02
   399.899         0.744972E-03     0.456493E-02     0.742293E-03     0.656697E-02
   403.176         0.736906E-03     0.432138E-02     0.700404E-03     0.626473E-02
   406.454         0.721203E-03     0.408971E-02     0.663365E-03     0.597324E-02
   409.732         0.713558E-03     0.386953E-02     0.626487E-03     0.569217E-02
   413.010         0.698659E-03     0.366045E-02     0.592560E-03     0.542122E-02
   416.288         0.684258E-03     0.346209E-02     0.561665E-03     0.516011E-02
   419.566         0.677235E-03     0.327406E-02     0.531039E-03     0.490857E-02
   422.844         0.663528E-03     0.309600E-02     0.502719E-03     0.466636E-02
   426.121         0.656838E-03     0.292754E-02     0.475313E-03     0.443325E-02
   429.399         0.643771E-03     0.276832E-02     0.450340E-03     0.420903E-02
   432.677         0.631103E-03     0.261799E-02     0.427143E-03     0.399350E-02
   435.955         0.624913E-03     0.247619E-02     0.405581E-03     0.378647E-02
   439.233         0.612809E-03     0.234259E-02     0.385059E-03     0.358778E-02
   442.511         0.601058E-03     0.221682E-02     0.365295E-03     0.339723E-02
   445.789         0.595310E-03     0.209856E-02     0.347190E-03     0.321468E-02
   449.066         0.584061E-03     0.198746E-02     0.329761E-03     0.303995E-02
   452.344         0.578555E-03     0.188320E-02     0.313751E-03     0.287288E-02
   455.622         0.567775E-03     0.178545E-02     0.298960E-03     0.271332E-02
   458.900         0.557292E-03     0.169388E-02     0.284639E-03     0.256111E-02
   462.178         0.552158E-03     0.160819E-02     0.271330E-03     0.241607E-02
   465.456         0.542099E-03     0.152805E-02     0.258923E-03     0.227805E-02
   468.734         0.537171E-03     0.145317E-02     0.247524E-03     0.214687E-02
   472.011         0.527513E-03     0.138324E-02     0.236687E-03     0.202236E-02
   475.289         0.518109E-03     0.131798E-02     0.226594E-03     0.190433E-02
   478.567         0.513500E-03     0.125711E-02     0.216994E-03     0.179262E-02
   481.845         0.504461E-03     0.120034E-02     0.207907E-03     0.168702E-02
   485.123         0.495656E-03     0.114741E-02     0.199285E-03     0.158734E-02
   488.401         0.491339E-03     0.109807E-02     0.191185E-03     0.149339E-02
   491.679         0.482869E-03     0.105207E-02     0.183649E-03     0.140496E-02
   494.956         0.478715E-03     0.100916E-02     0.176462E-03     0.132185E-02
   498.234         0.470565E-03     0.969126E-03     0.169488E-03     0.124385E-02
   501.512         0.462619E-03     0.931742E-03     0.162958E-03     0.117074E-02
   504.790         0.458721E-03     0.896802E-03     0.156964E-03     0.110232E-02
   508.068         0.451069E-03     0.864107E-03     0.151222E-03     0.103837E-02
   511.346         0.447314E-03     0.833471E-03     0.145648E-03     0.978675E-03
   514.624         0.439944E-03     0.804717E-03     0.140358E-03     0.923021E-03
   517.901         0.432753E-03     0.777679E-03     0.135337E-03     0.871196E-03
   521.179         0.429223E-03     0.752200E-03     0.130429E-03     0.822990E-03
   524.457         0.422293E-03     0.728136E-03     0.125755E-03     0.778196E-03
   527.735         0.415529E-03     0.705350E-03     0.121470E-03     0.736611E-03
   531.013         0.412208E-03     0.683718E-03     0.117196E-03     0.698033E-03
   534.291         0.405684E-03     0.663123E-03     0.113047E-03     0.662270E-03
   537.569         0.402481E-03     0.643458E-03     0.108996E-03     0.629131E-03
   540.846         0.396187E-03     0.624626E-03     0.105154E-03     0.598434E-03
   544.124         0.390042E-03     0.606539E-03     0.101383E-03     0.570002E-03
   547.402         0.387023E-03     0.589115E-03     0.978398E-04     0.543666E-03
   550.680         0.381090E-03     0.572283E-03     0.943131E-04     0.519263E-03
   553.958         0.378176E-03     0.555977E-03     0.909952E-04     0.496637E-03
   557.236         0.372447E-03     0.540139E-03     0.876634E-04     0.475642E-03
   560.514         0.366849E-03     0.524719E-03     0.843662E-04     0.456139E-03
   563.791         0.364098E-03     0.509671E-03     0.812492E-04     0.437995E-03
   567.069         0.358689E-03     0.494958E-03     0.782281E-04     0.421087E-03
   570.347         0.353402E-03     0.480544E-03     0.753130E-04     0.405300E-03
   573.625         0.350803E-03     0.466403E-03     0.723870E-04     0.390526E-03
   576.903         0.345691E-03     0.452510E-03     0.696503E-04     0.376664E-03
   580.181         0.343178E-03     0.438846E-03     0.669637E-04     0.363623E-03
   583.459         0.338234E-03     0.425395E-03     0.642745E-04     0.351316E-03
   586.736         0.333398E-03     0.412145E-03     0.617179E-04     0.339667E-03
   590.014         0.331020E-03     0.399088E-03     0.591890E-04     0.328603E-03
   593.292         0.326340E-03     0.386215E-03     0.567201E-04     0.318061E-03
   596.570         0.324037E-03     0.373525E-03     0.543361E-04     0.307982E-03
   599.848         0.319507E-03     0.361014E-03     0.519854E-04     0.298314E-03
   603.126         0.315072E-03     0.348682E-03     0.498261E-04     0.289010E-03
   606.404         0.312890E-03     0.336532E-03     0.476556E-04     0.280029E-03
   609.681         0.308595E-03     0.324566E-03     0.455188E-04     0.271334E-03
   612.959          0.00000         0.312788E-03     0.434752E-04     0.262893E-03
   616.237          0.00000         0.301202E-03     0.414461E-04     0.254679E-03
   619.515          0.00000         0.289814E-03     0.395074E-04     0.246667E-03
   622.793          0.00000         0.278629E-03     0.376959E-04     0.238839E-03
   626.071          0.00000         0.267653E-03     0.359538E-04     0.231177E-03
   629.349          0.00000         0.256893E-03     0.342471E-04     0.223666E-03
   632.626          0.00000         0.246355E-03     0.325397E-04     0.216297E-03
   635.904          0.00000         0.236044E-03     0.309492E-04     0.209059E-03
   639.182          0.00000         0.225966E-03     0.293773E-04     0.201947E-03
   642.460          0.00000         0.216127E-03     0.279243E-04     0.194955E-03
   645.738          0.00000         0.206532E-03     0.264827E-04     0.188079E-03
   649.016          0.00000         0.197185E-03     0.251217E-04     0.181319E-03
   652.294          0.00000         0.188091E-03     0.238053E-04     0.174673E-03
   655.571          0.00000         0.179253E-03     0.225090E-04     0.168142E-03
   658.849          0.00000         0.170675E-03     0.212965E-04     0.161726E-03
   662.127          0.00000         0.162358E-03     0.201378E-04     0.155427E-03
   665.405          0.00000         0.154305E-03     0.190482E-04     0.149248E-03
   668.683          0.00000         0.146517E-03     0.180100E-04     0.143190E-03
   671.961          0.00000         0.138994E-03     0.170109E-04     0.137256E-03
   675.239          0.00000         0.131737E-03     0.160730E-04     0.131450E-03
   678.516          0.00000         0.124745E-03     0.151599E-04     0.125775E-03
   681.794          0.00000         0.118018E-03     0.143222E-04     0.120232E-03
   685.072          0.00000         0.111552E-03     0.134869E-04     0.114825E-03
   688.350          0.00000         0.105347E-03     0.127138E-04     0.109556E-03
   691.628          0.00000         0.993990E-04     0.119720E-04     0.104428E-03
   694.906          0.00000         0.937055E-04     0.112658E-04     0.994431E-04
   698.184          0.00000         0.882627E-04     0.106280E-04     0.946023E-04
   701.461          0.00000         0.830665E-04     0.100114E-04     0.899075E-04
   704.739          0.00000         0.781125E-04     0.942732E-05     0.853597E-04
   708.017          0.00000         0.733960E-04     0.888507E-05     0.809597E-04
   711.295          0.00000         0.689117E-04     0.836280E-05     0.767079E-04
   714.573          0.00000         0.646543E-04     0.787985E-05     0.726043E-04
   717.851          0.00000         0.606182E-04     0.742239E-05     0.686487E-04
   721.129          0.00000         0.567973E-04     0.700480E-05     0.648405E-04
   724.406          0.00000         0.531857E-04     0.660385E-05     0.611786E-04
   727.684          0.00000         0.497770E-04     0.624462E-05     0.576619E-04
   730.962          0.00000         0.465649E-04     0.588685E-05     0.542887E-04
   734.240          0.00000         0.435428E-04     0.555845E-05     0.510573E-04
   737.518          0.00000         0.407042E-04     0.527942E-05     0.479654E-04
   740.796          0.00000         0.380424E-04     0.499600E-05     0.450109E-04
   744.074          0.00000         0.355508E-04     0.474490E-05     0.421910E-04
   747.351          0.00000         0.332226E-04     0.450036E-05     0.395032E-04
   750.629          0.00000         0.310512E-04     0.428446E-05     0.369444E-04
   753.907          0.00000         0.290299E-04     0.407364E-05     0.345116E-04
   757.185          0.00000         0.271523E-04     0.388347E-05     0.322016E-04
   760.463          0.00000         0.254116E-04     0.371439E-05     0.300110E-04
   763.741          0.00000         0.238015E-04     0.355395E-05     0.279365E-04
   767.019          0.00000         0.223157E-04     0.341299E-05     0.259746E-04
   770.296          0.00000         0.209479E-04     0.326848E-05     0.241216E-04
   773.574          0.00000         0.196920E-04     0.314201E-05     0.223741E-04
   776.852          0.00000         0.185420E-04     0.303685E-05     0.207283E-04
   780.130          0.00000         0.174922E-04     0.293322E-05     0.191806E-04
   783.408          0.00000         0.165367E-04     0.283081E-05     0.177275E-04
   786.686          0.00000         0.156701E-04     0.275071E-05     0.163651E-04
   789.964          0.00000         0.148869E-04     0.267099E-05     0.150900E-04
   793.241          0.00000         0.141821E-04     0.259150E-05     0.138985E-04
   796.519          0.00000         0.135505E-04     0.253361E-05     0.127871E-04
   799.797          0.00000         0.129873E-04     0.247459E-05     0.117522E-04
   803.075          0.00000         0.124878E-04     0.241289E-05     0.107904E-04
   806.353          0.00000         0.120475E-04     0.237104E-05     0.989831E-05
   809.631          0.00000         0.116620E-04     0.231853E-05     0.907256E-05
   812.909          0.00000         0.113273E-04     0.227752E-05     0.830988E-05
   816.186          0.00000         0.110392E-04     0.224777E-05     0.760708E-05
   819.464          0.00000         0.107941E-04     0.220590E-05     0.696103E-05
   822.742          0.00000         0.105883E-04     0.217509E-05     0.636869E-05
   826.020          0.00000         0.104184E-04     0.213879E-05     0.582709E-05
   829.298          0.00000         0.102810E-04     0.210472E-05     0.533336E-05
   832.576          0.00000         0.101731E-04     0.208754E-05     0.488471E-05
   835.854          0.00000         0.100918E-04     0.205696E-05     0.447843E-05
   839.131          0.00000         0.100342E-04     0.203524E-05     0.411191E-05
   842.409          0.00000         0.999776E-05     0.200715E-05     0.378263E-05
   845.687          0.00000         0.998001E-05     0.199595E-05     0.348816E-05
   848.965          0.00000         0.997864E-05     0.196966E-05     0.322615E-05
   852.243          0.00000         0.999149E-05     0.194387E-05     0.299437E-05
   855.521          0.00000         0.100165E-04     0.191848E-05     0.279065E-05
   858.799          0.00000         0.100519E-04     0.190148E-05     0.261293E-05
   862.076          0.00000         0.100958E-04     0.187671E-05     0.245924E-05
   865.354          0.00000         0.101467E-04     0.185219E-05     0.232768E-05
   868.632          0.00000         0.102031E-04     0.182769E-05     0.221648E-05
   871.910          0.00000         0.102636E-04     0.180309E-05     0.212391E-05
   875.188          0.00000         0.103269E-04     0.179367E-05     0.204835E-05
   878.466          0.00000         0.103918E-04     0.176882E-05     0.198827E-05
   881.744          0.00000         0.104574E-04     0.174360E-05     0.194221E-05
   885.021          0.00000         0.105227E-04     0.171807E-05     0.190880E-05
   888.299          0.00000         0.105869E-04     0.169231E-05     0.188674E-05
   891.577          0.00000         0.106490E-04     0.166627E-05     0.187480E-05
   894.855          0.00000         0.107086E-04     0.162443E-05     0.187186E-05
   898.133          0.00000         0.107649E-04     0.159739E-05     0.187682E-05
   901.411          0.00000         0.108175E-04     0.157015E-05     0.188868E-05
   904.689          0.00000         0.108659E-04     0.154237E-05     0.190652E-05
   907.966          0.00000         0.109097E-04     0.151430E-05     0.192945E-05
   911.244          0.00000         0.109485E-04     0.147833E-05     0.195667E-05
   914.522          0.00000         0.109822E-04     0.144950E-05     0.198742E-05
   917.800          0.00000         0.110104E-04     0.140504E-05     0.202101E-05
   921.078          0.00000         0.110330E-04     0.137554E-05     0.205680E-05
   924.356          0.00000         0.110499E-04     0.133802E-05     0.209421E-05
   927.634          0.00000         0.110610E-04     0.129292E-05     0.213268E-05
   930.911          0.00000         0.110662E-04     0.126277E-05     0.217175E-05
   934.189          0.00000         0.110655E-04     0.122479E-05     0.221095E-05
   937.467          0.00000         0.110591E-04     0.117885E-05     0.224988E-05
   940.745          0.00000         0.110468E-04     0.114068E-05     0.228820E-05
   944.023          0.00000         0.110289E-04     0.109465E-05     0.232556E-05
   947.301          0.00000         0.110053E-04     0.104095E-05     0.236169E-05
   950.579          0.00000         0.109763E-04     0.100249E-05     0.239632E-05
   953.856          0.00000         0.109420E-04     0.948842E-06     0.242926E-05
   957.134          0.00000         0.109025E-04     0.902993E-06     0.246029E-05
   960.412          0.00000         0.108580E-04     0.849844E-06     0.248926E-05
   963.690          0.00000         0.108087E-04     0.789116E-06     0.251603E-05
   966.968          0.00000         0.107549E-04     0.736304E-06     0.254051E-05
   970.246          0.00000         0.106966E-04     0.668616E-06     0.256259E-05
   973.524          0.00000         0.106342E-04     0.593806E-06     0.258222E-05
   976.801          0.00000         0.105679E-04     0.519579E-06     0.259935E-05
   980.079          0.00000         0.104978E-04     0.438402E-06     0.261395E-05
   983.357          0.00000         0.104243E-04     0.342935E-06     0.262602E-05
   986.635          0.00000         0.103475E-04     0.187639E-06     0.263556E-05
