 Total (p,pp) knockout cross section (mb)                                       
  
     31.345
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
   229.450         0.115894E-01     0.100130         0.229129E-01     0.156784    
   232.728         0.112660E-01     0.967354E-01     0.218918E-01     0.152637    
   236.006         0.106511E-01     0.933776E-01     0.209132E-01     0.148350    
   239.284         0.103590E-01     0.900653E-01     0.199507E-01     0.143953    
   242.561         0.980407E-02     0.868066E-01     0.190201E-01     0.139473    
   245.839         0.928600E-02     0.836084E-01     0.181239E-01     0.134937    
   249.117         0.904005E-02     0.804767E-01     0.172717E-01     0.130369    
   252.395         0.857293E-02     0.774162E-01     0.164384E-01     0.125792    
   255.673         0.835121E-02     0.744311E-01     0.156254E-01     0.121228    
   258.951         0.793014E-02     0.715246E-01     0.149088E-01     0.116696    
   262.229         0.753724E-02     0.686991E-01     0.141929E-01     0.112212    
   265.506         0.735076E-02     0.659562E-01     0.135245E-01     0.107794    
   268.784         0.699658E-02     0.632970E-01     0.128392E-01     0.103454    
   272.062         0.666601E-02     0.607219E-01     0.122128E-01     0.992054E-01
   275.340         0.650906E-02     0.582309E-01     0.115964E-01     0.950574E-01
   278.618         0.621084E-02     0.558235E-01     0.110323E-01     0.910190E-01
   281.896         0.606920E-02     0.534987E-01     0.104946E-01     0.870972E-01
   285.174         0.579997E-02     0.512553E-01     0.997161E-02     0.832977E-01
   288.451         0.554834E-02     0.490918E-01     0.946681E-02     0.796245E-01
   291.729         0.542872E-02     0.470065E-01     0.898473E-02     0.760806E-01
   295.007         0.520114E-02     0.449974E-01     0.852615E-02     0.726677E-01
   298.285         0.509288E-02     0.430625E-01     0.809211E-02     0.693865E-01
   301.563         0.488676E-02     0.411996E-01     0.766927E-02     0.662368E-01
   304.841         0.469363E-02     0.394065E-01     0.727050E-02     0.632174E-01
   308.119         0.460164E-02     0.376809E-01     0.689985E-02     0.603265E-01
   311.396         0.442624E-02     0.360207E-01     0.654766E-02     0.575617E-01
   314.674         0.426157E-02     0.344234E-01     0.620817E-02     0.549198E-01
   317.952         0.418300E-02     0.328870E-01     0.587958E-02     0.523974E-01
   321.230         0.403294E-02     0.314092E-01     0.557746E-02     0.499907E-01
   324.508         0.396127E-02     0.299879E-01     0.527342E-02     0.476955E-01
   327.786         0.382422E-02     0.286210E-01     0.499320E-02     0.455076E-01
   331.064         0.369505E-02     0.273067E-01     0.472304E-02     0.434225E-01
   334.341         0.363324E-02     0.260429E-01     0.447118E-02     0.414356E-01
   337.619         0.351480E-02     0.248280E-01     0.423406E-02     0.395423E-01
   340.897         0.345805E-02     0.236601E-01     0.399464E-02     0.377381E-01
   344.175         0.334919E-02     0.225376E-01     0.377992E-02     0.360185E-01
   347.453         0.324613E-02     0.214589E-01     0.356538E-02     0.343791E-01
   350.731         0.319664E-02     0.204226E-01     0.336226E-02     0.328156E-01
   354.009         0.310150E-02     0.194273E-01     0.317424E-02     0.313238E-01
   357.286         0.301117E-02     0.184716E-01     0.299945E-02     0.298998E-01
   360.564         0.296770E-02     0.175542E-01     0.282955E-02     0.285398E-01
   363.842         0.288396E-02     0.166739E-01     0.266653E-02     0.272403E-01
   367.120         0.284361E-02     0.158296E-01     0.251349E-02     0.259979E-01
   370.398         0.276578E-02     0.150201E-01     0.236562E-02     0.248093E-01
   373.676         0.269154E-02     0.142444E-01     0.223119E-02     0.236716E-01
   376.954         0.265570E-02     0.135015E-01     0.209672E-02     0.225820E-01
   380.231         0.258642E-02     0.127903E-01     0.197424E-02     0.215379E-01
   383.509         0.255293E-02     0.121100E-01     0.185785E-02     0.205370E-01
   386.787         0.248812E-02     0.114595E-01     0.174484E-02     0.195771E-01
   390.065         0.242605E-02     0.108381E-01     0.163884E-02     0.186561E-01
   393.343         0.239599E-02     0.102448E-01     0.154261E-02     0.177722E-01
   396.621         0.233771E-02     0.967878E-02     0.144844E-02     0.169237E-01
   399.899         0.228176E-02     0.913915E-02     0.136005E-02     0.161090E-01
   403.176         0.225462E-02     0.862511E-02     0.127426E-02     0.153267E-01
   406.454         0.220191E-02     0.813583E-02     0.119869E-02     0.145755E-01
   409.732         0.217632E-02     0.767051E-02     0.112327E-02     0.138541E-01
   413.010         0.212657E-02     0.722835E-02     0.105401E-02     0.131616E-01
   416.288         0.207866E-02     0.680856E-02     0.991123E-03     0.124968E-01
   419.566         0.205536E-02     0.641035E-02     0.928647E-03     0.118589E-01
   422.844         0.201001E-02     0.603295E-02     0.871056E-03     0.112470E-01
   426.121         0.198793E-02     0.567560E-02     0.815310E-03     0.106603E-01
   429.399         0.194494E-02     0.533752E-02     0.764673E-03     0.100979E-01
   432.677         0.190342E-02     0.501798E-02     0.717704E-03     0.955935E-02
   435.955         0.188319E-02     0.471623E-02     0.674149E-03     0.904380E-02
   439.233         0.184374E-02     0.443153E-02     0.632807E-03     0.855064E-02
   442.511         0.180559E-02     0.416317E-02     0.592953E-03     0.807925E-02
   445.789         0.178698E-02     0.391043E-02     0.556567E-03     0.762902E-02
   449.066         0.175065E-02     0.367260E-02     0.521609E-03     0.719935E-02
   452.344         0.173292E-02     0.344901E-02     0.489715E-03     0.678967E-02
   455.622         0.169830E-02     0.323897E-02     0.460287E-03     0.639939E-02
   458.900         0.166475E-02     0.304182E-02     0.431817E-03     0.602795E-02
   462.178         0.164836E-02     0.285692E-02     0.405545E-03     0.567477E-02
   465.456         0.161633E-02     0.268364E-02     0.381205E-03     0.533928E-02
   468.734         0.160067E-02     0.252136E-02     0.358938E-03     0.502093E-02
   472.011         0.157006E-02     0.236949E-02     0.337869E-03     0.471913E-02
   475.289         0.154035E-02     0.222744E-02     0.318414E-03     0.443332E-02
   478.567         0.152583E-02     0.209467E-02     0.300056E-03     0.416293E-02
   481.845         0.149740E-02     0.197063E-02     0.282743E-03     0.390739E-02
   485.123         0.146978E-02     0.185479E-02     0.266460E-03     0.366612E-02
   488.401         0.145627E-02     0.174666E-02     0.251341E-03     0.343856E-02
   491.679         0.142981E-02     0.164576E-02     0.237445E-03     0.322414E-02
   494.956         0.141686E-02     0.155163E-02     0.224328E-03     0.302230E-02
   498.234         0.139149E-02     0.146382E-02     0.211745E-03     0.283247E-02
   501.512         0.136682E-02     0.138192E-02     0.200151E-03     0.265412E-02
   504.790         0.135474E-02     0.130553E-02     0.189575E-03     0.248668E-02
   508.068         0.133106E-02     0.123427E-02     0.179691E-03     0.232963E-02
   511.346         0.131946E-02     0.116779E-02     0.170244E-03     0.218244E-02
   514.624         0.129672E-02     0.110573E-02     0.161414E-03     0.204459E-02
   517.901         0.127458E-02     0.104779E-02     0.153198E-03     0.191558E-02
   521.179         0.126373E-02     0.993661E-03     0.145343E-03     0.179492E-02
   524.457         0.124245E-02     0.943063E-03     0.138015E-03     0.168213E-02
   527.735         0.122172E-02     0.895732E-03     0.131386E-03     0.157676E-02
   531.013         0.121155E-02     0.851420E-03     0.124916E-03     0.147836E-02
   534.291         0.119160E-02     0.809897E-03     0.118798E-03     0.138650E-02
   537.569         0.118181E-02     0.770948E-03     0.112982E-03     0.130077E-02
   540.846         0.116261E-02     0.734376E-03     0.107533E-03     0.122078E-02
   544.124         0.114388E-02     0.699994E-03     0.102345E-03     0.114615E-02
   547.402         0.113469E-02     0.667633E-03     0.975938E-04     0.107652E-02
   550.680         0.111665E-02     0.637135E-03     0.929607E-04     0.101157E-02
   553.958         0.110780E-02     0.608355E-03     0.886630E-04     0.950959E-03
   557.236         0.109041E-02     0.581160E-03     0.844770E-04     0.894390E-03
   560.514         0.107343E-02     0.555428E-03     0.804409E-04     0.841577E-03
   563.791         0.106510E-02     0.531048E-03     0.766967E-04     0.792251E-03
   567.069         0.104872E-02     0.507916E-03     0.731504E-04     0.746159E-03
   570.347         0.103273E-02     0.485940E-03     0.698190E-04     0.703066E-03
   573.625         0.102488E-02     0.465035E-03     0.665380E-04     0.662751E-03
   576.903         0.100944E-02     0.445124E-03     0.635145E-04     0.625009E-03
   580.181         0.100186E-02     0.426136E-03     0.606042E-04     0.589650E-03
   583.459         0.986952E-03     0.408008E-03     0.577653E-04     0.556496E-03
   586.736         0.972383E-03     0.390682E-03     0.551169E-04     0.525385E-03
   590.014         0.965222E-03     0.374106E-03     0.525326E-04     0.496164E-03
   593.292         0.951140E-03     0.358233E-03     0.500613E-04     0.468695E-03
   596.570         0.944218E-03     0.343020E-03     0.477165E-04     0.442849E-03
   599.848         0.930602E-03     0.328429E-03     0.454394E-04     0.418509E-03
   603.126         0.917286E-03     0.314425E-03     0.433716E-04     0.395565E-03
   606.404         0.910738E-03     0.300976E-03     0.413284E-04     0.373919E-03
   609.681         0.897854E-03     0.288053E-03     0.393488E-04     0.353481E-03
   612.959          0.00000         0.275632E-03     0.374759E-04     0.334166E-03
   616.237          0.00000         0.263689E-03     0.356453E-04     0.315899E-03
   619.515          0.00000         0.252201E-03     0.339135E-04     0.298610E-03
   622.793          0.00000         0.241150E-03     0.323134E-04     0.282237E-03
   626.071          0.00000         0.230518E-03     0.307879E-04     0.266721E-03
   629.349          0.00000         0.220289E-03     0.293101E-04     0.252009E-03
   632.626          0.00000         0.210447E-03     0.278478E-04     0.238054E-03
   635.904          0.00000         0.200979E-03     0.264959E-04     0.224811E-03
   639.182          0.00000         0.191872E-03     0.251716E-04     0.212240E-03
   642.460          0.00000         0.183113E-03     0.239520E-04     0.200304E-03
   645.738          0.00000         0.174692E-03     0.227510E-04     0.188968E-03
   649.016          0.00000         0.166598E-03     0.216258E-04     0.178203E-03
   652.294          0.00000         0.158820E-03     0.205430E-04     0.167978E-03
   655.571          0.00000         0.151350E-03     0.194835E-04     0.158267E-03
   658.849          0.00000         0.144177E-03     0.184937E-04     0.149046E-03
   662.127          0.00000         0.137292E-03     0.175532E-04     0.140291E-03
   665.405          0.00000         0.130689E-03     0.166697E-04     0.131982E-03
   668.683          0.00000         0.124357E-03     0.158285E-04     0.124097E-03
   671.961          0.00000         0.118289E-03     0.150214E-04     0.116619E-03
   675.239          0.00000         0.112476E-03     0.142665E-04     0.109528E-03
   678.516          0.00000         0.106912E-03     0.135319E-04     0.102809E-03
   681.794          0.00000         0.101589E-03     0.128552E-04     0.964445E-04
   685.072          0.00000         0.964980E-04     0.121819E-04     0.904197E-04
   688.350          0.00000         0.916330E-04     0.115578E-04     0.847197E-04
   691.628          0.00000         0.869865E-04     0.109583E-04     0.793304E-04
   694.906          0.00000         0.825512E-04     0.103832E-04     0.742381E-04
   698.184          0.00000         0.783203E-04     0.986443E-05     0.694296E-04
   701.461          0.00000         0.742867E-04     0.936126E-05     0.648922E-04
   704.739          0.00000         0.704436E-04     0.888159E-05     0.606137E-04
   708.017          0.00000         0.667844E-04     0.843226E-05     0.565821E-04
   711.295          0.00000         0.633025E-04     0.799827E-05     0.527858E-04
   714.573          0.00000         0.599914E-04     0.759314E-05     0.492136E-04
   717.851          0.00000         0.568448E-04     0.720673E-05     0.458547E-04
   721.129          0.00000         0.538564E-04     0.684963E-05     0.426985E-04
   724.406          0.00000         0.510202E-04     0.650705E-05     0.397349E-04
   727.684          0.00000         0.483302E-04     0.619426E-05     0.369541E-04
   730.962          0.00000         0.457806E-04     0.588167E-05     0.343464E-04
   734.240          0.00000         0.433658E-04     0.558996E-05     0.319028E-04
   737.518          0.00000         0.410800E-04     0.533684E-05     0.296143E-04
   740.796          0.00000         0.389181E-04     0.507828E-05     0.274725E-04
   744.074          0.00000         0.368747E-04     0.484306E-05     0.254691E-04
   747.351          0.00000         0.349447E-04     0.461430E-05     0.235965E-04
   750.629          0.00000         0.331232E-04     0.440579E-05     0.218469E-04
   753.907          0.00000         0.314054E-04     0.420278E-05     0.202134E-04
   757.185          0.00000         0.297866E-04     0.401454E-05     0.186890E-04
   760.463          0.00000         0.282623E-04     0.384174E-05     0.172672E-04
   763.741          0.00000         0.268281E-04     0.367511E-05     0.159419E-04
   767.019          0.00000         0.254798E-04     0.352319E-05     0.147071E-04
   770.296          0.00000         0.242133E-04     0.336959E-05     0.135574E-04
   773.574          0.00000         0.230247E-04     0.323036E-05     0.124875E-04
   776.852          0.00000         0.219101E-04     0.310832E-05     0.114923E-04
   780.130          0.00000         0.208659E-04     0.298725E-05     0.105672E-04
   783.408          0.00000         0.198885E-04     0.286890E-05     0.970773E-05
   786.686          0.00000         0.189744E-04     0.276559E-05     0.890977E-05
   789.964          0.00000         0.181205E-04     0.266376E-05     0.816938E-05
   793.241          0.00000         0.173234E-04     0.256411E-05     0.748284E-05
   796.519          0.00000         0.165801E-04     0.248124E-05     0.684669E-05
   799.797          0.00000         0.158877E-04     0.239969E-05     0.625767E-05
   803.075          0.00000         0.152434E-04     0.231596E-05     0.571270E-05
   806.353          0.00000         0.146443E-04     0.224753E-05     0.520889E-05
   809.631          0.00000         0.140879E-04     0.217336E-05     0.474355E-05
   812.909          0.00000         0.135716E-04     0.210797E-05     0.431412E-05
   816.186          0.00000         0.130931E-04     0.205164E-05     0.391820E-05
   819.464          0.00000         0.126500E-04     0.198867E-05     0.355356E-05
   822.742          0.00000         0.122401E-04     0.193515E-05     0.321807E-05
   826.020          0.00000         0.118612E-04     0.187894E-05     0.290975E-05
   829.298          0.00000         0.115115E-04     0.182587E-05     0.262674E-05
   832.576          0.00000         0.111888E-04     0.178559E-05     0.236727E-05
   835.854          0.00000         0.108914E-04     0.173715E-05     0.212971E-05
   839.131          0.00000         0.106174E-04     0.169665E-05     0.191249E-05
   842.409          0.00000         0.103653E-04     0.165219E-05     0.171416E-05
   845.687          0.00000         0.101335E-04     0.162052E-05     0.153337E-05
   848.965          0.00000         0.992034E-05     0.158003E-05     0.136881E-05
   852.243          0.00000         0.972448E-05     0.154131E-05     0.121930E-05
   855.521          0.00000         0.954456E-05     0.150429E-05     0.108369E-05
   858.799          0.00000         0.937928E-05     0.147319E-05     0.960940E-06
   862.076          0.00000         0.922744E-05     0.143881E-05     0.850050E-06
   865.354          0.00000         0.908790E-05     0.140498E-05     0.750097E-06
   868.632          0.00000         0.895958E-05     0.137247E-05     0.660214E-06
   871.910          0.00000         0.884147E-05     0.134100E-05     0.579593E-06
   875.188          0.00000         0.873263E-05     0.131997E-05     0.507479E-06
   878.466          0.00000         0.863216E-05     0.129026E-05     0.443169E-06
   881.744          0.00000         0.853924E-05     0.126098E-05     0.386008E-06
   885.021          0.00000         0.845309E-05     0.123254E-05     0.335386E-06
   888.299          0.00000         0.837298E-05     0.120451E-05     0.290735E-06
   891.577          0.00000         0.829825E-05     0.117722E-05     0.251528E-06
   894.855          0.00000         0.822827E-05     0.114060E-05     0.217275E-06
   898.133          0.00000         0.816246E-05     0.111410E-05     0.187521E-06
   901.411          0.00000         0.810028E-05     0.108819E-05     0.161845E-06
   904.689          0.00000         0.804124E-05     0.106265E-05     0.139855E-06
   907.966          0.00000         0.798489E-05     0.103735E-05     0.121187E-06
   911.244          0.00000         0.793081E-05     0.100759E-05     0.105506E-06
   914.522          0.00000         0.787861E-05     0.982926E-06     0.925014E-07
   917.800          0.00000         0.782796E-05     0.948730E-06     0.818836E-07
   921.078          0.00000         0.777852E-05     0.924647E-06     0.733868E-07
   924.356          0.00000         0.773003E-05     0.895825E-06     0.667645E-07
   927.634          0.00000         0.768222E-05     0.862636E-06     0.617896E-07
   930.911          0.00000         0.763485E-05     0.839484E-06     0.582525E-07
   934.189          0.00000         0.758774E-05     0.811602E-06     0.559602E-07
   937.467          0.00000         0.754069E-05     0.778903E-06     0.547357E-07
   940.745          0.00000         0.749354E-05     0.751621E-06     0.544165E-07
   944.023          0.00000         0.744617E-05     0.719547E-06     0.548542E-07
   947.301          0.00000         0.739845E-05     0.682768E-06     0.559135E-07
   950.579          0.00000         0.735028E-05     0.656079E-06     0.574718E-07
   953.856          0.00000         0.730158E-05     0.619813E-06     0.594182E-07
   957.134          0.00000         0.725228E-05     0.588812E-06     0.616530E-07
   960.412          0.00000         0.720234E-05     0.553310E-06     0.640874E-07
   963.690          0.00000         0.715172E-05     0.513073E-06     0.666422E-07
   966.968          0.00000         0.710038E-05     0.478117E-06     0.692482E-07
   970.246          0.00000         0.704831E-05     0.433700E-06     0.718449E-07
   973.524          0.00000         0.699552E-05     0.384818E-06     0.743801E-07
   976.801          0.00000         0.694200E-05     0.336435E-06     0.768098E-07
   980.079          0.00000         0.688777E-05     0.283667E-06     0.790969E-07
   983.357          0.00000         0.683285E-05     0.221765E-06     0.812116E-07
   986.635          0.00000         0.677727E-05     0.121289E-06     0.831298E-07
