 Total (p,pp) knockout cross section (mb)                                       
  
     11.658
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
   219.616         0.379317E-02     0.446514E-01     0.114647E-01     0.273656E-01
   222.894         0.369037E-02     0.437580E-01     0.110449E-01     0.280533E-01
   226.172         0.349524E-02     0.427963E-01     0.106178E-01     0.286151E-01
   229.450         0.331324E-02     0.417772E-01     0.101731E-01     0.290536E-01
   232.728         0.322689E-02     0.407111E-01     0.976470E-02     0.293722E-01
   236.006         0.306296E-02     0.396076E-01     0.936808E-02     0.295761E-01
   239.284         0.298517E-02     0.384757E-01     0.897165E-02     0.296708E-01
   242.561         0.283747E-02     0.373238E-01     0.858302E-02     0.296630E-01
   245.839         0.269967E-02     0.361592E-01     0.820477E-02     0.295599E-01
   249.117         0.263427E-02     0.349889E-01     0.784185E-02     0.293688E-01
   252.395         0.251005E-02     0.338189E-01     0.748366E-02     0.290974E-01
   255.673         0.245107E-02     0.326546E-01     0.713064E-02     0.287536E-01
   258.951         0.233903E-02     0.315006E-01     0.681776E-02     0.283452E-01
   262.229         0.223440E-02     0.303610E-01     0.650301E-02     0.278797E-01
   265.506         0.218471E-02     0.292393E-01     0.620718E-02     0.273645E-01
   268.784         0.209022E-02     0.281382E-01     0.590228E-02     0.268067E-01
   272.062         0.200191E-02     0.270601E-01     0.562243E-02     0.262131E-01
   275.340         0.195992E-02     0.260070E-01     0.534570E-02     0.255900E-01
   278.618         0.188004E-02     0.249801E-01     0.509129E-02     0.249433E-01
   281.896         0.184203E-02     0.239807E-01     0.484824E-02     0.242784E-01
   285.174         0.176968E-02     0.230095E-01     0.461115E-02     0.236004E-01
   288.451         0.170190E-02     0.220669E-01     0.438144E-02     0.229138E-01
   291.729         0.166961E-02     0.211531E-01     0.416160E-02     0.222225E-01
   295.007         0.160806E-02     0.202682E-01     0.395208E-02     0.215303E-01
   298.285         0.157872E-02     0.194119E-01     0.375330E-02     0.208403E-01
   301.563         0.152273E-02     0.185840E-01     0.355926E-02     0.201552E-01
   304.841         0.147011E-02     0.177840E-01     0.337610E-02     0.194774E-01
   308.119         0.144498E-02     0.170115E-01     0.320560E-02     0.188090E-01
   311.396         0.139694E-02     0.162658E-01     0.304336E-02     0.181515E-01
   314.674         0.135168E-02     0.155464E-01     0.288700E-02     0.175064E-01
   317.952         0.133003E-02     0.148525E-01     0.273536E-02     0.168747E-01
   321.230         0.128855E-02     0.141835E-01     0.259599E-02     0.162574E-01
   324.508         0.126867E-02     0.135388E-01     0.245567E-02     0.156549E-01
   327.786         0.123056E-02     0.129177E-01     0.232632E-02     0.150678E-01
   331.064         0.119448E-02     0.123194E-01     0.220155E-02     0.144964E-01
   334.341         0.117715E-02     0.117435E-01     0.208523E-02     0.139406E-01
   337.619         0.114385E-02     0.111891E-01     0.197587E-02     0.134007E-01
   340.897         0.112783E-02     0.106558E-01     0.186548E-02     0.128763E-01
   344.175         0.109700E-02     0.101430E-01     0.176650E-02     0.123675E-01
   347.453         0.106767E-02     0.965003E-02     0.166770E-02     0.118739E-01
   350.731         0.105353E-02     0.917644E-02     0.157433E-02     0.113954E-01
   354.009         0.102625E-02     0.872170E-02     0.148805E-02     0.109314E-01
   357.286         0.100021E-02     0.828531E-02     0.140777E-02     0.104819E-01
   360.564         0.987628E-03     0.786678E-02     0.132991E-02     0.100463E-01
   363.842         0.963291E-03     0.746566E-02     0.125543E-02     0.962428E-02
   367.120         0.951517E-03     0.708149E-02     0.118558E-02     0.921559E-02
   370.398         0.928710E-03     0.671382E-02     0.111823E-02     0.881983E-02
   373.676         0.906837E-03     0.636224E-02     0.105716E-02     0.843666E-02
   376.954         0.896232E-03     0.602632E-02     0.996229E-03     0.806577E-02
   380.231         0.875645E-03     0.570563E-02     0.940792E-03     0.770685E-02
   383.509         0.865651E-03     0.539976E-02     0.888221E-03     0.735961E-02
   386.787         0.846228E-03     0.510830E-02     0.837338E-03     0.702378E-02
   390.065         0.827521E-03     0.483084E-02     0.789851E-03     0.669911E-02
   393.343         0.818422E-03     0.456696E-02     0.746716E-03     0.638537E-02
   396.621         0.800708E-03     0.431626E-02     0.704677E-03     0.608232E-02
   399.899         0.783608E-03     0.407832E-02     0.665356E-03     0.578976E-02
   403.176         0.775277E-03     0.385273E-02     0.627324E-03     0.550751E-02
   406.454         0.759034E-03     0.363907E-02     0.593717E-03     0.523537E-02
   409.732         0.751113E-03     0.343694E-02     0.560437E-03     0.497317E-02
   413.010         0.735657E-03     0.324591E-02     0.529926E-03     0.472075E-02
   416.288         0.720692E-03     0.306557E-02     0.502217E-03     0.447794E-02
   419.566         0.713386E-03     0.289550E-02     0.474857E-03     0.424459E-02
   422.844         0.699111E-03     0.273530E-02     0.449613E-03     0.402053E-02
   426.121         0.692138E-03     0.258454E-02     0.425278E-03     0.380562E-02
   429.399         0.678505E-03     0.244282E-02     0.403145E-03     0.359970E-02
   432.677         0.665276E-03     0.230973E-02     0.382644E-03     0.340261E-02
   435.955         0.658807E-03     0.218487E-02     0.363625E-03     0.321418E-02
   439.233         0.646150E-03     0.206783E-02     0.345547E-03     0.303424E-02
   442.511         0.633854E-03     0.195823E-02     0.328192E-03     0.286263E-02
   445.789         0.627837E-03     0.185568E-02     0.312306E-03     0.269917E-02
   449.066         0.616055E-03     0.175981E-02     0.297019E-03     0.254367E-02
   452.344         0.610287E-03     0.167023E-02     0.282964E-03     0.239593E-02
   455.622         0.598990E-03     0.158659E-02     0.270017E-03     0.225576E-02
   458.900         0.588001E-03     0.150854E-02     0.257465E-03     0.212295E-02
   462.178         0.582618E-03     0.143574E-02     0.245780E-03     0.199729E-02
   465.456         0.572069E-03     0.136784E-02     0.234863E-03     0.187856E-02
   468.734         0.566901E-03     0.130454E-02     0.224824E-03     0.176653E-02
   472.011         0.556769E-03     0.124552E-02     0.215233E-03     0.166098E-02
   475.289         0.546904E-03     0.119048E-02     0.206274E-03     0.156167E-02
   478.567         0.542068E-03     0.113915E-02     0.197751E-03     0.146835E-02
   481.845         0.532586E-03     0.109124E-02     0.189643E-03     0.138079E-02
   485.123         0.523347E-03     0.104650E-02     0.181905E-03     0.129874E-02
   488.401         0.518817E-03     0.100469E-02     0.174603E-03     0.122196E-02
   491.679         0.509931E-03     0.965556E-03     0.167779E-03     0.115020E-02
   494.956         0.505572E-03     0.928894E-03     0.161233E-03     0.108321E-02
   498.234         0.497020E-03     0.894491E-03     0.154833E-03     0.102074E-02
   501.512         0.488683E-03     0.862151E-03     0.148802E-03     0.962566E-03
   504.790         0.484593E-03     0.831692E-03     0.143260E-03     0.908432E-03
   508.068         0.476564E-03     0.802943E-03     0.137914E-03     0.858106E-03
   511.346         0.472625E-03     0.775747E-03     0.132674E-03     0.811359E-03
   514.624         0.464891E-03     0.749957E-03     0.127683E-03     0.767963E-03
   517.901         0.457346E-03     0.725437E-03     0.122924E-03     0.727701E-03
   521.179         0.453643E-03     0.702064E-03     0.118239E-03     0.690359E-03
   524.457         0.446370E-03     0.679724E-03     0.113762E-03     0.655731E-03
   527.735         0.439272E-03     0.658315E-03     0.109644E-03     0.623622E-03
   531.013         0.435787E-03     0.637742E-03     0.105521E-03     0.593841E-03
   534.291         0.428941E-03     0.617923E-03     0.101503E-03     0.566208E-03
   537.569         0.425579E-03     0.598780E-03     0.975698E-04     0.540551E-03
   540.846         0.418973E-03     0.580248E-03     0.938268E-04     0.516708E-03
   544.124         0.412522E-03     0.562266E-03     0.901515E-04     0.494525E-03
   547.402         0.409353E-03     0.544783E-03     0.867043E-04     0.473858E-03
   550.680         0.403125E-03     0.527752E-03     0.832677E-04     0.454572E-03
   553.958         0.400064E-03     0.511135E-03     0.800264E-04     0.436540E-03
   557.236         0.394048E-03     0.494897E-03     0.767809E-04     0.419644E-03
   560.514         0.388169E-03     0.479010E-03     0.735732E-04     0.403777E-03
   563.791         0.385279E-03     0.463449E-03     0.705504E-04     0.388839E-03
   567.069         0.379597E-03     0.448197E-03     0.676259E-04     0.374737E-03
   570.347         0.374041E-03     0.433235E-03     0.648187E-04     0.361387E-03
   573.625         0.371310E-03     0.418552E-03     0.620064E-04     0.348713E-03
   576.903         0.365937E-03     0.404139E-03     0.593826E-04     0.336646E-03
   580.181         0.363295E-03     0.389987E-03     0.568174E-04     0.325122E-03
   583.459         0.358097E-03     0.376094E-03     0.542647E-04     0.314086E-03
   586.736         0.353011E-03     0.362455E-03     0.518534E-04     0.303488E-03
   590.014         0.350509E-03     0.349070E-03     0.494742E-04     0.293283E-03
   593.292         0.345586E-03     0.335939E-03     0.471674E-04     0.283431E-03
   596.570         0.343164E-03     0.323063E-03     0.449536E-04     0.273898E-03
   599.848         0.338396E-03     0.310445E-03     0.427791E-04     0.264655E-03
   603.126         0.333728E-03     0.298087E-03     0.407945E-04     0.255674E-03
   606.404         0.331431E-03     0.285992E-03     0.388146E-04     0.246933E-03
   609.681         0.326908E-03     0.274165E-03     0.368763E-04     0.238414E-03
   612.959          0.00000         0.262608E-03     0.350321E-04     0.230101E-03
   616.237          0.00000         0.251326E-03     0.332167E-04     0.221979E-03
   619.515          0.00000         0.240322E-03     0.314941E-04     0.214038E-03
   622.793          0.00000         0.229600E-03     0.298982E-04     0.206269E-03
   626.071          0.00000         0.219163E-03     0.283656E-04     0.198666E-03
   629.349          0.00000         0.209014E-03     0.268790E-04     0.191222E-03
   632.626          0.00000         0.199155E-03     0.254028E-04     0.183935E-03
   635.904          0.00000         0.189588E-03     0.240395E-04     0.176800E-03
   639.182          0.00000         0.180316E-03     0.226968E-04     0.169818E-03
   642.460          0.00000         0.171338E-03     0.214690E-04     0.162986E-03
   645.738          0.00000         0.162656E-03     0.202587E-04     0.156304E-03
   649.016          0.00000         0.154270E-03     0.191206E-04     0.149774E-03
   652.294          0.00000         0.146178E-03     0.180286E-04     0.143395E-03
   655.571          0.00000         0.138381E-03     0.169633E-04     0.137168E-03
   658.849          0.00000         0.130876E-03     0.159742E-04     0.131096E-03
   662.127          0.00000         0.123661E-03     0.150348E-04     0.125179E-03
   665.405          0.00000         0.116733E-03     0.141583E-04     0.119419E-03
   668.683          0.00000         0.110091E-03     0.133331E-04     0.113817E-03
   671.961          0.00000         0.103729E-03     0.125438E-04     0.108374E-03
   675.239          0.00000         0.976444E-04     0.118047E-04     0.103091E-03
   678.516          0.00000         0.918321E-04     0.110928E-04     0.979702E-04
   681.794          0.00000         0.862875E-04     0.104455E-04     0.930108E-04
   685.072          0.00000         0.810053E-04     0.980487E-05     0.882137E-04
   688.350          0.00000         0.759799E-04     0.921616E-05     0.835789E-04
   691.628          0.00000         0.712056E-04     0.865617E-05     0.791062E-04
   694.906          0.00000         0.666761E-04     0.812989E-05     0.747951E-04
   698.184          0.00000         0.623850E-04     0.765541E-05     0.706446E-04
   701.461          0.00000         0.583259E-04     0.720159E-05     0.666537E-04
   704.739          0.00000         0.544917E-04     0.677537E-05     0.628209E-04
   708.017          0.00000         0.508757E-04     0.638471E-05     0.591444E-04
   711.295          0.00000         0.474707E-04     0.601058E-05     0.556221E-04
   714.573          0.00000         0.442696E-04     0.566896E-05     0.522518E-04
   717.851          0.00000         0.412651E-04     0.534719E-05     0.490308E-04
   721.129          0.00000         0.384498E-04     0.505744E-05     0.459564E-04
   724.406          0.00000         0.358165E-04     0.478015E-05     0.430254E-04
   727.684          0.00000         0.333580E-04     0.453574E-05     0.402348E-04
   730.962          0.00000         0.310668E-04     0.429217E-05     0.375811E-04
   734.240          0.00000         0.289357E-04     0.407246E-05     0.350608E-04
   737.518          0.00000         0.269577E-04     0.388882E-05     0.326702E-04
   740.796          0.00000         0.251255E-04     0.370302E-05     0.304055E-04
   744.074          0.00000         0.234323E-04     0.354200E-05     0.282630E-04
   747.351          0.00000         0.218711E-04     0.338480E-05     0.262386E-04
   750.629          0.00000         0.204353E-04     0.324964E-05     0.243285E-04
   753.907          0.00000         0.191182E-04     0.311527E-05     0.225286E-04
   757.185          0.00000         0.179134E-04     0.299698E-05     0.208349E-04
   760.463          0.00000         0.168147E-04     0.289517E-05     0.192435E-04
   763.741          0.00000         0.158159E-04     0.279804E-05     0.177504E-04
   767.019          0.00000         0.149110E-04     0.271577E-05     0.163516E-04
   770.296          0.00000         0.140944E-04     0.262793E-05     0.150432E-04
   773.574          0.00000         0.133605E-04     0.255403E-05     0.138214E-04
   776.852          0.00000         0.127039E-04     0.249498E-05     0.126824E-04
   780.130          0.00000         0.121194E-04     0.243555E-05     0.116225E-04
   783.408          0.00000         0.116020E-04     0.237474E-05     0.106379E-04
   786.686          0.00000         0.111470E-04     0.233243E-05     0.972518E-05
   789.964          0.00000         0.107496E-04     0.228813E-05     0.888074E-05
   793.241          0.00000         0.104056E-04     0.224158E-05     0.810118E-05
   796.519          0.00000         0.101107E-04     0.221231E-05     0.738317E-05
   799.797          0.00000         0.986082E-05     0.217964E-05     0.672346E-05
   803.075          0.00000         0.965219E-05     0.214325E-05     0.611890E-05
   806.353          0.00000         0.948114E-05     0.212285E-05     0.556641E-05
   809.631          0.00000         0.934420E-05     0.209142E-05     0.506304E-05
   812.909          0.00000         0.923810E-05     0.206849E-05     0.460589E-05
   816.186          0.00000         0.915973E-05     0.205412E-05     0.419218E-05
   819.464          0.00000         0.910615E-05     0.202740E-05     0.381921E-05
   822.742          0.00000         0.907462E-05     0.200954E-05     0.348439E-05
   826.020          0.00000         0.906253E-05     0.198529E-05     0.318521E-05
   829.298          0.00000         0.906746E-05     0.196174E-05     0.291926E-05
   832.576          0.00000         0.908713E-05     0.195223E-05     0.268423E-05
   835.854          0.00000         0.911944E-05     0.192983E-05     0.247788E-05
   839.131          0.00000         0.916241E-05     0.191421E-05     0.229810E-05
   842.409          0.00000         0.921421E-05     0.189211E-05     0.214285E-05
   845.687          0.00000         0.927315E-05     0.188454E-05     0.201018E-05
   848.965          0.00000         0.933769E-05     0.186256E-05     0.189825E-05
   852.243          0.00000         0.940638E-05     0.184036E-05     0.180529E-05
   855.521          0.00000         0.947793E-05     0.181781E-05     0.172964E-05
   858.799          0.00000         0.955115E-05     0.180228E-05     0.166971E-05
   862.076          0.00000         0.962495E-05     0.177931E-05     0.162401E-05
   865.354          0.00000         0.969836E-05     0.175597E-05     0.159112E-05
   868.632          0.00000         0.977051E-05     0.173231E-05     0.156972E-05
   871.910          0.00000         0.984060E-05     0.170829E-05     0.155857E-05
   875.188          0.00000         0.990795E-05     0.169740E-05     0.155649E-05
   878.466          0.00000         0.997195E-05     0.167259E-05     0.156239E-05
   881.744          0.00000         0.100321E-04     0.164706E-05     0.157525E-05
   885.021          0.00000         0.100878E-04     0.162114E-05     0.159413E-05
   888.299          0.00000         0.101388E-04     0.159475E-05     0.161814E-05
   891.577          0.00000         0.101848E-04     0.156809E-05     0.164646E-05
   894.855          0.00000         0.102254E-04     0.152716E-05     0.167835E-05
   898.133          0.00000         0.102604E-04     0.149934E-05     0.171310E-05
   901.411          0.00000         0.102897E-04     0.147135E-05     0.175008E-05
   904.689          0.00000         0.103132E-04     0.144287E-05     0.178871E-05
   907.966          0.00000         0.103307E-04     0.141406E-05     0.182844E-05
   911.244          0.00000         0.103422E-04     0.137824E-05     0.186879E-05
   914.522          0.00000         0.103478E-04     0.134879E-05     0.190932E-05
   917.800          0.00000         0.103474E-04     0.130540E-05     0.194962E-05
   921.078          0.00000         0.103411E-04     0.127546E-05     0.198935E-05
   924.356          0.00000         0.103289E-04     0.123839E-05     0.202816E-05
   927.634          0.00000         0.103111E-04     0.119474E-05     0.206579E-05
   930.911          0.00000         0.102876E-04     0.116458E-05     0.210197E-05
   934.189          0.00000         0.102587E-04     0.112747E-05     0.213648E-05
   937.467          0.00000         0.102245E-04     0.108328E-05     0.216913E-05
   940.745          0.00000         0.101852E-04     0.104630E-05     0.219976E-05
   944.023          0.00000         0.101409E-04     0.100235E-05     0.222821E-05
   947.301          0.00000         0.100920E-04     0.951646E-06     0.225439E-05
   950.579          0.00000         0.100385E-04     0.914729E-06     0.227820E-05
   953.856          0.00000         0.998074E-05     0.864344E-06     0.229956E-05
   957.134          0.00000         0.991891E-05     0.821118E-06     0.231843E-05
   960.412          0.00000         0.985326E-05     0.771548E-06     0.233477E-05
   963.690          0.00000         0.978400E-05     0.715287E-06     0.234857E-05
   966.968          0.00000         0.971140E-05     0.666284E-06     0.235984E-05
   970.246          0.00000         0.963567E-05     0.604115E-06     0.236858E-05
   973.524          0.00000         0.955708E-05     0.535744E-06     0.237483E-05
   976.801          0.00000         0.947585E-05     0.468079E-06     0.237863E-05
   980.079          0.00000         0.939222E-05     0.394368E-06     0.238004E-05
   983.357          0.00000         0.930644E-05     0.308070E-06     0.237912E-05
   986.635          0.00000         0.921873E-05     0.168370E-06     0.237594E-05
