 Total (p,pp) knockout cross section (mb)                                       
  
     12.820
  
 Momentum distributions
    Q_i             dS/dQ_z          dS/dQ_t          dS/dQ_y          dS/dQ
  (MeV/C)          (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)       (mb/MeV/c)
   219.616         0.374673E-02     0.452175E-01     0.113173E-01     0.300185E-01
   222.894         0.364707E-02     0.440427E-01     0.108685E-01     0.303675E-01
   226.172         0.345806E-02     0.428303E-01     0.104164E-01     0.305942E-01
   229.450         0.328197E-02     0.415905E-01     0.995148E-02     0.307050E-01
   232.728         0.319848E-02     0.403327E-01     0.952783E-02     0.307075E-01
   236.006         0.304007E-02     0.390652E-01     0.911941E-02     0.306096E-01
   239.284         0.296493E-02     0.377954E-01     0.871511E-02     0.304196E-01
   242.561         0.282233E-02     0.365298E-01     0.832198E-02     0.301460E-01
   245.839         0.268932E-02     0.352739E-01     0.794170E-02     0.297972E-01
   249.117         0.262620E-02     0.340325E-01     0.757888E-02     0.293818E-01
   252.395         0.250632E-02     0.328097E-01     0.722284E-02     0.289079E-01
   255.673         0.244940E-02     0.316086E-01     0.687377E-02     0.283833E-01
   258.951         0.234124E-02     0.304321E-01     0.656551E-02     0.278155E-01
   262.229         0.224019E-02     0.292821E-01     0.625661E-02     0.272116E-01
   265.506         0.219217E-02     0.281603E-01     0.596729E-02     0.265781E-01
   268.784         0.210083E-02     0.270678E-01     0.566984E-02     0.259211E-01
   272.062         0.201539E-02     0.260052E-01     0.539745E-02     0.252462E-01
   275.340         0.197474E-02     0.249731E-01     0.512862E-02     0.245583E-01
   278.618         0.189732E-02     0.239716E-01     0.488182E-02     0.238620E-01
   281.896         0.186046E-02     0.230005E-01     0.464629E-02     0.231613E-01
   285.174         0.179021E-02     0.220597E-01     0.441685E-02     0.224597E-01
   288.451         0.172430E-02     0.211486E-01     0.419451E-02     0.217604E-01
   291.729         0.169287E-02     0.202668E-01     0.398185E-02     0.210658E-01
   295.007         0.163288E-02     0.194137E-01     0.377928E-02     0.203784E-01
   298.285         0.160424E-02     0.185886E-01     0.358704E-02     0.197000E-01
   301.563         0.154951E-02     0.177908E-01     0.339935E-02     0.190321E-01
   304.841         0.149797E-02     0.170196E-01     0.322220E-02     0.183760E-01
   308.119         0.147332E-02     0.162744E-01     0.305726E-02     0.177328E-01
   311.396         0.142613E-02     0.155544E-01     0.290026E-02     0.171032E-01
   314.674         0.138156E-02     0.148590E-01     0.274900E-02     0.164877E-01
   317.952         0.136020E-02     0.141876E-01     0.260221E-02     0.158868E-01
   321.230         0.131922E-02     0.135395E-01     0.246737E-02     0.153007E-01
   324.508         0.129955E-02     0.129141E-01     0.233157E-02     0.147295E-01
   327.786         0.126176E-02     0.123109E-01     0.220646E-02     0.141732E-01
   331.064         0.122590E-02     0.117293E-01     0.208574E-02     0.136317E-01
   334.341         0.120866E-02     0.111690E-01     0.197325E-02     0.131050E-01
   337.619         0.117544E-02     0.106293E-01     0.186764E-02     0.125929E-01
   340.897         0.115944E-02     0.101099E-01     0.176108E-02     0.120950E-01
   344.175         0.112858E-02     0.961035E-02     0.166561E-02     0.116113E-01
   347.453         0.109915E-02     0.913020E-02     0.157040E-02     0.111413E-01
   350.731         0.108495E-02     0.866905E-02     0.148060E-02     0.106849E-01
   354.009         0.105748E-02     0.822652E-02     0.139776E-02     0.102419E-01
   357.286         0.103122E-02     0.780222E-02     0.132069E-02     0.981179E-02
   360.564         0.101850E-02     0.739575E-02     0.124610E-02     0.939451E-02
   363.842         0.993879E-03     0.700674E-02     0.117494E-02     0.898975E-02
   367.120         0.981947E-03     0.663479E-02     0.110830E-02     0.859728E-02
   370.398         0.958803E-03     0.627951E-02     0.104416E-02     0.821688E-02
   373.676         0.936566E-03     0.594049E-02     0.986152E-03     0.784834E-02
   376.954         0.925770E-03     0.561734E-02     0.928411E-03     0.749146E-02
   380.231         0.904788E-03     0.530963E-02     0.875951E-03     0.714606E-02
   383.509         0.894590E-03     0.501695E-02     0.826312E-03     0.681194E-02
   386.787         0.874750E-03     0.473887E-02     0.778407E-03     0.648896E-02
   390.065         0.855616E-03     0.447494E-02     0.733830E-03     0.617695E-02
   393.343         0.846300E-03     0.422474E-02     0.693394E-03     0.587575E-02
   396.621         0.828148E-03     0.398779E-02     0.654092E-03     0.558522E-02
   399.899         0.810606E-03     0.376366E-02     0.617414E-03     0.530520E-02
   403.176         0.802054E-03     0.355189E-02     0.582025E-03     0.503556E-02
   406.454         0.785367E-03     0.335200E-02     0.550782E-03     0.477614E-02
   409.732         0.777225E-03     0.316355E-02     0.519930E-03     0.452680E-02
   413.010         0.761329E-03     0.298605E-02     0.491699E-03     0.428738E-02
   416.288         0.745927E-03     0.281906E-02     0.466094E-03     0.405773E-02
   419.566         0.738404E-03     0.266210E-02     0.440868E-03     0.383770E-02
   422.844         0.723701E-03     0.251473E-02     0.417610E-03     0.362710E-02
   426.121         0.716515E-03     0.237649E-02     0.395226E-03     0.342578E-02
   429.399         0.702464E-03     0.224693E-02     0.374887E-03     0.323356E-02
   432.677         0.688824E-03     0.212561E-02     0.356064E-03     0.305024E-02
   435.955         0.682153E-03     0.201210E-02     0.338602E-03     0.287563E-02
   439.233         0.669097E-03     0.190597E-02     0.322002E-03     0.270953E-02
   442.511         0.656412E-03     0.180681E-02     0.306085E-03     0.255174E-02
   445.789         0.650203E-03     0.171423E-02     0.291505E-03     0.240202E-02
   449.066         0.638046E-03     0.162782E-02     0.277464E-03     0.226017E-02
   452.344         0.632094E-03     0.154721E-02     0.264536E-03     0.212595E-02
   455.622         0.620435E-03     0.147202E-02     0.252639E-03     0.199912E-02
   458.900         0.609093E-03     0.140192E-02     0.241076E-03     0.187943E-02
   462.178         0.603538E-03     0.133655E-02     0.230294E-03     0.176665E-02
   465.456         0.592650E-03     0.127558E-02     0.220196E-03     0.166052E-02
   468.734         0.587316E-03     0.121872E-02     0.210897E-03     0.156077E-02
   472.011         0.576859E-03     0.116565E-02     0.201977E-03     0.146716E-02
   475.289         0.566676E-03     0.111609E-02     0.193626E-03     0.137942E-02
   478.567         0.561685E-03     0.106977E-02     0.185676E-03     0.129728E-02
   481.845         0.551898E-03     0.102644E-02     0.178085E-03     0.122050E-02
   485.123         0.542362E-03     0.985859E-03     0.170813E-03     0.114879E-02
   488.401         0.537686E-03     0.947792E-03     0.163931E-03     0.108191E-02
   491.679         0.528514E-03     0.912028E-03     0.157482E-03     0.101959E-02
   494.956         0.524015E-03     0.878369E-03     0.151276E-03     0.961583E-03
   498.234         0.515188E-03     0.846627E-03     0.145182E-03     0.907636E-03
   501.512         0.506582E-03     0.816630E-03     0.139423E-03     0.857504E-03
   504.790         0.502359E-03     0.788216E-03     0.134124E-03     0.810948E-03
   508.068         0.494071E-03     0.761239E-03     0.129001E-03     0.767736E-03
   511.346         0.490004E-03     0.735561E-03     0.123955E-03     0.727640E-03
   514.624         0.482020E-03     0.711059E-03     0.119143E-03     0.690444E-03
   517.901         0.474229E-03     0.687619E-03     0.114547E-03     0.655938E-03
   521.179         0.470405E-03     0.665138E-03     0.110011E-03     0.623920E-03
   524.457         0.462895E-03     0.643522E-03     0.105672E-03     0.594200E-03
   527.735         0.455565E-03     0.622689E-03     0.101678E-03     0.566595E-03
   531.013         0.451965E-03     0.602564E-03     0.976748E-04     0.540933E-03
   534.291         0.444894E-03     0.583080E-03     0.937719E-04     0.517049E-03
   537.569         0.441421E-03     0.564180E-03     0.899508E-04     0.494791E-03
   540.846         0.434597E-03     0.545812E-03     0.863115E-04     0.474015E-03
   544.124         0.427932E-03     0.527931E-03     0.827421E-04     0.454588E-03
   547.402         0.424657E-03     0.510500E-03     0.794013E-04     0.436384E-03
   550.680         0.418220E-03     0.493486E-03     0.760716E-04     0.419290E-03
   553.958         0.415058E-03     0.476860E-03     0.729294E-04     0.403198E-03
   557.236         0.408840E-03     0.460601E-03     0.697927E-04     0.388012E-03
   560.514         0.402762E-03     0.444688E-03     0.666982E-04     0.373642E-03
   563.791         0.399775E-03     0.429108E-03     0.637885E-04     0.360008E-03
   567.069         0.393900E-03     0.413848E-03     0.609793E-04     0.347037E-03
   570.347         0.388155E-03     0.398898E-03     0.582930E-04     0.334663E-03
   573.625         0.385331E-03     0.384252E-03     0.556064E-04     0.322826E-03
   576.903         0.379774E-03     0.369906E-03     0.531047E-04     0.311474E-03
   580.181         0.377042E-03     0.355855E-03     0.506661E-04     0.300560E-03
   583.459         0.371665E-03     0.342099E-03     0.482488E-04     0.290042E-03
   586.736         0.366404E-03     0.328638E-03     0.459743E-04     0.279883E-03
   590.014         0.363816E-03     0.315471E-03     0.437342E-04     0.270052E-03
   593.292         0.358723E-03     0.302600E-03     0.415717E-04     0.260521E-03
   596.570         0.356217E-03     0.290027E-03     0.395041E-04     0.251266E-03
   599.848         0.351283E-03     0.277753E-03     0.374783E-04     0.242267E-03
   603.126         0.346453E-03     0.265781E-03     0.356361E-04     0.233505E-03
   606.404         0.344076E-03     0.254114E-03     0.338069E-04     0.224967E-03
   609.681         0.339395E-03     0.242753E-03     0.320218E-04     0.216641E-03
   612.959          0.00000         0.231700E-03     0.303288E-04     0.208515E-03
   616.237          0.00000         0.220957E-03     0.286702E-04     0.200582E-03
   619.515          0.00000         0.210526E-03     0.271028E-04     0.192835E-03
   622.793          0.00000         0.200407E-03     0.256577E-04     0.185268E-03
   626.071          0.00000         0.190603E-03     0.242711E-04     0.177879E-03
   629.349          0.00000         0.181111E-03     0.229338E-04     0.170664E-03
   632.626          0.00000         0.171933E-03     0.216114E-04     0.163620E-03
   635.904          0.00000         0.163069E-03     0.203960E-04     0.156747E-03
   639.182          0.00000         0.154515E-03     0.192017E-04     0.150042E-03
   642.460          0.00000         0.146272E-03     0.181162E-04     0.143507E-03
   645.738          0.00000         0.138337E-03     0.170500E-04     0.137141E-03
   649.016          0.00000         0.130708E-03     0.160498E-04     0.130944E-03
   652.294          0.00000         0.123380E-03     0.150946E-04     0.124916E-03
   655.571          0.00000         0.116352E-03     0.141676E-04     0.119058E-03
   658.849          0.00000         0.109619E-03     0.133107E-04     0.113369E-03
   662.127          0.00000         0.103176E-03     0.124996E-04     0.107851E-03
   665.405          0.00000         0.970199E-04     0.117463E-04     0.102504E-03
   668.683          0.00000         0.911442E-04     0.110422E-04     0.973267E-04
   671.961          0.00000         0.855441E-04     0.103709E-04     0.923201E-04
   675.239          0.00000         0.802135E-04     0.974331E-05     0.874837E-04
   678.516          0.00000         0.751466E-04     0.914263E-05     0.828168E-04
   681.794          0.00000         0.703369E-04     0.859936E-05     0.783186E-04
   685.072          0.00000         0.657778E-04     0.806397E-05     0.739879E-04
   688.350          0.00000         0.614625E-04     0.757423E-05     0.698235E-04
   691.628          0.00000         0.573841E-04     0.711071E-05     0.658236E-04
   694.906          0.00000         0.535352E-04     0.667863E-05     0.619863E-04
   698.184          0.00000         0.499086E-04     0.628922E-05     0.583094E-04
   701.461          0.00000         0.464968E-04     0.591953E-05     0.547905E-04
   704.739          0.00000         0.432924E-04     0.557390E-05     0.514268E-04
   708.017          0.00000         0.402878E-04     0.525980E-05     0.482153E-04
   711.295          0.00000         0.374754E-04     0.495987E-05     0.451531E-04
   714.573          0.00000         0.348475E-04     0.468837E-05     0.422366E-04
   717.851          0.00000         0.323967E-04     0.443329E-05     0.394623E-04
   721.129          0.00000         0.301153E-04     0.420576E-05     0.368266E-04
   724.406          0.00000         0.279958E-04     0.398836E-05     0.343257E-04
   727.684          0.00000         0.260309E-04     0.379886E-05     0.319555E-04
   730.962          0.00000         0.242132E-04     0.360946E-05     0.297122E-04
   734.240          0.00000         0.225356E-04     0.344075E-05     0.275916E-04
   737.518          0.00000         0.209910E-04     0.330133E-05     0.255896E-04
   740.796          0.00000         0.195725E-04     0.316046E-05     0.237021E-04
   744.074          0.00000         0.182732E-04     0.304031E-05     0.219248E-04
   747.351          0.00000         0.170867E-04     0.292264E-05     0.202537E-04
   750.629          0.00000         0.160065E-04     0.282341E-05     0.186847E-04
   753.907          0.00000         0.150263E-04     0.272290E-05     0.172135E-04
   757.185          0.00000         0.141400E-04     0.263604E-05     0.158362E-04
   760.463          0.00000         0.133419E-04     0.256322E-05     0.145489E-04
   763.741          0.00000         0.126263E-04     0.249302E-05     0.133475E-04
   767.019          0.00000         0.119876E-04     0.243533E-05     0.122282E-04
   770.296          0.00000         0.114206E-04     0.237116E-05     0.111874E-04
   773.574          0.00000         0.109203E-04     0.231888E-05     0.102212E-04
   776.852          0.00000         0.104818E-04     0.227839E-05     0.932614E-05
   780.130          0.00000         0.101003E-04     0.223652E-05     0.849866E-05
   783.408          0.00000         0.977157E-05     0.219219E-05     0.773536E-05
   786.686          0.00000         0.949119E-05     0.216425E-05     0.703290E-05
   789.964          0.00000         0.925515E-05     0.213329E-05     0.638806E-05
   793.241          0.00000         0.905957E-05     0.209907E-05     0.579769E-05
   796.519          0.00000         0.890077E-05     0.208002E-05     0.525875E-05
   799.797          0.00000         0.877528E-05     0.205670E-05     0.476828E-05
   803.075          0.00000         0.867979E-05     0.202916E-05     0.432340E-05
   806.353          0.00000         0.861119E-05     0.201573E-05     0.392136E-05
   809.631          0.00000         0.856655E-05     0.199133E-05     0.355945E-05
   812.909          0.00000         0.854311E-05     0.197402E-05     0.323510E-05
   816.186          0.00000         0.853829E-05     0.196400E-05     0.294581E-05
   819.464          0.00000         0.854967E-05     0.194183E-05     0.268916E-05
   822.742          0.00000         0.857500E-05     0.192746E-05     0.246284E-05
   826.020          0.00000         0.861218E-05     0.190651E-05     0.226462E-05
   829.298          0.00000         0.865927E-05     0.188569E-05     0.209239E-05
   832.576          0.00000         0.871448E-05     0.187751E-05     0.194409E-05
   835.854          0.00000         0.877616E-05     0.185694E-05     0.181779E-05
   839.131          0.00000         0.884279E-05     0.184225E-05     0.171164E-05
   842.409          0.00000         0.891300E-05     0.182119E-05     0.162386E-05
   845.687          0.00000         0.898552E-05     0.181345E-05     0.155281E-05
   848.965          0.00000         0.905923E-05     0.179198E-05     0.149690E-05
   852.243          0.00000         0.913308E-05     0.177011E-05     0.145465E-05
   855.521          0.00000         0.920617E-05     0.174769E-05     0.142466E-05
   858.799          0.00000         0.927769E-05     0.173160E-05     0.140561E-05
   862.076          0.00000         0.934690E-05     0.170852E-05     0.139630E-05
   865.354          0.00000         0.941317E-05     0.168485E-05     0.139557E-05
   868.632          0.00000         0.947595E-05     0.166084E-05     0.140235E-05
   871.910          0.00000         0.953477E-05     0.163647E-05     0.141568E-05
   875.188          0.00000         0.958921E-05     0.162415E-05     0.143462E-05
   878.466          0.00000         0.963894E-05     0.159896E-05     0.145835E-05
   881.744          0.00000         0.968368E-05     0.157299E-05     0.148609E-05
   885.021          0.00000         0.972320E-05     0.154671E-05     0.151712E-05
   888.299          0.00000         0.975733E-05     0.151993E-05     0.155080E-05
   891.577          0.00000         0.978592E-05     0.149297E-05     0.158653E-05
   894.855          0.00000         0.980890E-05     0.145280E-05     0.162377E-05
   898.133          0.00000         0.982621E-05     0.142480E-05     0.166203E-05
   901.411          0.00000         0.983783E-05     0.139671E-05     0.170087E-05
   904.689          0.00000         0.984377E-05     0.136824E-05     0.173988E-05
   907.966          0.00000         0.984407E-05     0.133948E-05     0.177871E-05
   911.244          0.00000         0.983879E-05     0.130429E-05     0.181702E-05
   914.522          0.00000         0.982801E-05     0.127507E-05     0.185452E-05
   917.800          0.00000         0.981183E-05     0.123296E-05     0.189097E-05
   921.078          0.00000         0.979038E-05     0.120343E-05     0.192612E-05
   924.356          0.00000         0.976379E-05     0.116733E-05     0.195977E-05
   927.634          0.00000         0.973220E-05     0.112526E-05     0.199175E-05
   930.911          0.00000         0.969577E-05     0.109579E-05     0.202190E-05
   934.189          0.00000         0.965468E-05     0.105991E-05     0.205008E-05
   937.467          0.00000         0.960910E-05     0.101752E-05     0.207620E-05
   940.745          0.00000         0.955923E-05     0.981948E-06     0.210015E-05
   944.023          0.00000         0.950525E-05     0.939963E-06     0.212186E-05
   947.301          0.00000         0.944737E-05     0.891761E-06     0.214127E-05
   950.579          0.00000         0.938580E-05     0.856445E-06     0.215834E-05
   953.856          0.00000         0.932075E-05     0.808684E-06     0.217304E-05
   957.134          0.00000         0.925242E-05     0.767659E-06     0.218536E-05
   960.412          0.00000         0.918104E-05     0.720826E-06     0.219530E-05
   963.690          0.00000         0.910682E-05     0.667825E-06     0.220288E-05
   966.968          0.00000         0.902999E-05     0.621643E-06     0.220811E-05
   970.246          0.00000         0.895077E-05     0.563292E-06     0.221105E-05
   973.524          0.00000         0.886936E-05     0.499250E-06     0.221173E-05
   976.801          0.00000         0.878599E-05     0.435938E-06     0.221021E-05
   980.079          0.00000         0.870088E-05     0.367077E-06     0.220655E-05
   983.357          0.00000         0.861423E-05     0.286601E-06     0.220084E-05
   986.635          0.00000         0.852624E-05     0.156567E-06     0.219315E-05
